Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Tyskland_hourly,500,48,0.001,32,62.387714,3.9552877,7.8985893921627754,0.060282797,0.26482475,3.6457055,3.2647352,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,83.790054,5.9507804,9.153690748615503,0.20229538,0.788493,26.186407,21.607515,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,11.196636,1.9240656,3.3461375046389192,0.9253617,0.52890897,143.30685,78.1817,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,16,0.765803,0.55561584,0.8751016966440525,0.020247024,-0.5458647,1.3039441,1.2988188,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,26.677065,2.4716954,5.164984501005776,0.10859855,0.55634,689.9801,8.337265,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,51.682266,3.1133816,7.189037921401692,0.054867428,0.3909775,2.9617593,2.6216016,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,84.41559,5.9287086,9.1877956213069,0.2030491,0.786914,26.490656,21.661129,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,10.612243,1.8099681,3.2576437341534805,0.90088904,0.55349696,147.07776,66.07975,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,32,0.8775703,0.67825043,0.9367872071564621,0.021674225,-0.7714803,1.5879387,1.5740497,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,24.986698,2.2104418,4.998669638077192,0.10510163,0.58445215,650.94934,7.8300266,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,52.058136,3.1657946,7.215132430269602,0.05506658,0.38654822,3.004742,2.6564643,9.212004,131.0256
Volumrate_Easington_hourly,500,72,0.01,16,136.72903,7.988338,11.693119105859997,0.25810775,0.65668976,32.375687,25.08753,19.956621,45.303246
