Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,48,0.0001,16,2.9527028,1.2636838,1.7183430276567049,0.0397569,-4.960383,2.9438767,2.9274397,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,20.294619,2.4789586,4.504954895064698,0.09472082,0.662485,457.19598,8.976981,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,55.18602,4.668511,7.428729359551399,0.056696776,0.3496893,4.0630198,3.7966378,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,60.30985,5.4723167,7.7659415903932985,0.1716263,0.8477629,23.041756,21.378998,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,7.815895,1.7643094,2.795692236381967,0.7731381,0.6711514,130.51096,77.20489,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,32,2.4460158,1.1643674,1.5639743715318195,0.03618531,-3.9375749,2.7137952,2.6801002,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,16.243143,2.2722929,4.030278288364842,0.0847403,0.7298641,517.86865,8.025023,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,51.672375,4.285473,7.188349930640675,0.054862175,0.39109403,3.7267678,3.5125065,9.212004,131.0256
Volumrate_Easington_hourly,500,72,0.01,16,104.58495,6.979626,10.226678508103472,0.22573833,0.7373997,28.461176,22.465593,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,16,14.677637,2.1865196,3.8311404438130072,1.1011105,0.30752903,133.8648,88.913704,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,16,1.5072501,0.8854074,1.2277011324308125,0.028401129,-2.031072,2.0591307,2.0851595,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,16,40.23371,3.7169635,6.343004906404833,0.13340522,0.3308853,755.32825,11.073823,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,16,175.79471,9.48368,13.25875967999847,0.10118077,-1.070112,8.053185,7.2063456,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.01,32,106.50787,7.1916,10.32026518724961,0.2278041,0.7325715,31.044392,21.765081,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,32,16.71425,2.1890433,4.088306564407223,1.1750227,0.21144444,133.23482,82.959236,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,32,4.5112896,1.730276,2.123979660109206,0.04913526,-8.07218,4.010801,4.1205277,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,32,45.20393,4.1506195,6.723386788005213,0.14140537,0.24822706,701.27783,12.148743,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,32,140.04167,8.461446,11.833920388143977,0.09030748,-0.6490936,7.2436013,6.5180054,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.001,16,108.393036,7.246966,10.411197620287105,0.2298113,0.7278381,29.322048,24.165531,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,16,14.853676,2.293161,3.8540466839784333,1.1076939,0.29922378,185.23169,73.40036,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,16,3.664906,1.4588076,1.9143944277323994,0.044286806,-6.370106,3.4009461,3.3677187,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,16,42.33359,3.5987263,6.506426935052882,0.1368423,0.29596275,730.35706,11.14775,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,16,81.50507,5.4978914,9.028016036060375,0.06889495,0.040217817,4.84824,4.427364,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.001,32,117.69425,7.670856,10.848698171401034,0.23946847,0.70448387,28.998909,26.902836,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,32,15.992938,2.3628473,3.999117157784579,1.1493888,0.24547493,179.1629,93.416794,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,32,3.2844167,1.3344263,1.812295967983052,0.0419249,-5.604944,3.1094258,3.0734127,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,32,41.57221,3.62245,6.447651386709816,0.13560614,0.3086251,737.21265,11.050325,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,32,81.438896,5.6368613,9.024350180439543,0.068866976,0.040997088,4.9576716,4.5483103,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.0001,16,112.178535,7.6475625,10.59143689314277,0.23378982,0.7183331,31.61219,24.236856,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,16,15.191791,2.3977282,3.8976647599234995,1.1202303,0.28327197,185.74435,91.37849,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,16,4.241015,1.5738139,2.059372466900531,0.047640666,-7.528659,3.6566343,3.680118,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,16,48.552074,4.2104554,6.967931861920942,0.14654861,0.19254512,806.1339,12.275677,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,16,82.70535,5.583084,9.094248335250315,0.06940039,0.026083708,4.93157,4.5084734,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.0001,32,111.342735,7.6664324,10.551906713505732,0.23291723,0.72043175,31.49375,24.404654,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,32,16.743965,2.461365,4.091939045113671,1.1760668,0.21004254,165.53728,99.63373,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,32,3.5998425,1.4700865,1.8973251034997565,0.043891933,-6.2392645,3.4249775,3.3958483,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,32,35.72158,3.281699,5.976753341520051,0.12570228,0.40592515,753.27094,9.892255,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,32,82.639595,5.4672246,9.09063226798545,0.069372796,0.026858032,4.873522,4.374936,9.215226,131.04031
Volumrate_Easington_hourly,500,24,0.01,16,48.604248,4.8296185,6.971674694567654,0.15426879,0.8765626,20.427755,18.869486,19.843294,45.19174
