Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,24,0.0001,16,26.001703,2.9531596,5.099186529470078,1.3597647,0.008653522,191586020.0,67.01397,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,16,2.1063247,1.1557733,1.4513182534161742,0.033581693,-3.2820334,2.679516,2.7252047,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,72.86082,5.714351,8.53585478763354,0.17942896,-0.21253026,229869730.0,14.781422,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,144.66025,8.2562475,12.02747886311734,0.091803186,-0.70764375,7.229904,6.419541,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,32,174.06265,9.679471,13.193280584748079,0.2919401,0.55794317,40.414402,27.441072,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,27.734776,2.7537467,5.266381636684992,1.4043496,-0.057422042,150299400.0,62.943382,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,1.9029628,0.99934506,1.3794791784730343,0.031919423,-2.8686109,2.3179808,2.3558304,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,70.59032,4.986179,8.401804375993345,0.17661116,-0.17474508,239498320.0,13.160154,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,128.45335,7.1818585,11.333726389931774,0.08650792,-0.5163294,6.3790836,5.6522946,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,64,176.88179,10.005695,13.299691355859835,0.29429474,0.5507836,37.82215,27.566847,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,64,27.828255,3.3969429,5.275249254746834,1.4067142,-0.060986042,199082200.0,73.54702,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,64,2.0898368,1.1305139,1.445626796881272,0.03345,-3.2485147,2.6208565,2.6659849,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,64,86.65524,7.183022,9.308879788670701,0.19567844,-0.44209337,225499330.0,18.218548,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,64,135.97713,7.3843536,11.660923079893603,0.089005336,-0.6051438,6.482691,5.8652534,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,128,195.08673,10.687699,13.967345164956411,0.30906856,0.5045495,47.04108,29.843681,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,128,26.481647,3.6851826,5.1460322085520485,1.3722568,-0.009644985,208932400.0,82.47847,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,128,5.2701354,1.7969211,2.2956775476271583,0.053119116,-9.713874,4.156647,4.2904897,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,128,82.7323,7.191632,9.095729756577397,0.1911979,-0.37680876,217572830.0,18.20738,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,128,120.36647,7.3836985,10.971165404683044,0.08374057,-0.42086756,6.363829,5.8882995,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,16,178.96675,9.760485,13.377845532769198,0.29602414,0.54548854,38.04415,27.065584,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,16,28.220375,3.1578934,5.312285295523496,1.4165903,-0.07593608,178888480.0,69.24812,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,16,2.6810474,1.2861038,1.6373904358995124,0.03788717,-4.4504113,2.9792407,3.040219,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,16,77.98407,6.007013,8.830858951665956,0.18563016,-0.29779005,230874900.0,15.584059,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,16,111.0609,6.2624764,10.538543439543647,0.08043846,-0.31101978,5.596446,5.0296674,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,32,281.41956,13.101759,16.775564242792626,0.37120864,0.28529507,40.75624,36.08282,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,32,29.305542,3.7854166,5.4134593368924,1.4435697,-0.11730933,234013000.0,84.578545,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,32,2.185875,0.9428017,1.4784704728079097,0.03420996,-3.4437547,2.1937518,2.2363865,0.70135456,43.217545
