Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,72,0.0001,16,18.807198,2.3291032,4.3367265962706,1.2464213,0.11270201,127.787735,86.88121,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,16,1.487358,0.84583443,1.2195728654133091,0.028213093,-1.9910688,1.9791912,1.9585818,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,16,45.565388,2.9585648,6.750213902227846,0.1419696,0.24221581,912.55786,9.242578,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,16,77.19601,4.80877,8.786125811465617,0.067049034,0.090960264,4.3533297,3.9217308,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.0001,32,138.03186,8.077177,11.748696112827266,0.25933453,0.65341854,32.77878,25.342045,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,32,16.22672,1.9977182,4.0282404111394,1.1577591,0.2344454,161.1403,55.243397,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,32,2.0767095,0.9341923,1.441079286124075,0.03333733,-3.176252,2.1853428,2.1794224,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,32,52.11313,3.6180527,7.218942350657011,0.15182783,0.1333223,908.7943,10.773475,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,32,87.634476,5.6960034,9.361328736242939,0.07143854,-0.031960487,4.98657,4.638125,9.215226,131.04031
Volumrate_Easington_hourly,500,24,0.001,16,38.079002,3.9920225,6.170818615092417,0.1365475,0.90329295,17.091785,17.006735,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,5.778273,1.3436791,2.403803882520647,0.6410057,0.77969635,106.88023,45.491283,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,0.9861223,0.6854682,0.9930369127890416,0.022977633,-1.0047283,1.608254,1.5922126,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,9.17428,1.5132712,3.028907421270247,0.063669525,0.8473241,287.0157,6.5469136,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,25.958155,2.630411,5.094914589896942,0.03888839,0.69357663,2.3150525,2.2175283,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.001,32,37.507565,3.9623973,6.124341968299756,0.13551906,0.9047442,16.86575,15.853935,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,5.151475,1.3695911,2.269686091224457,0.6052414,0.80359375,104.06513,56.445522,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,0.58751965,0.47962087,0.7664983011663613,0.017735815,-0.1943928,1.1269827,1.1173456,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,8.431637,1.4390434,2.90372808821741,0.06103817,0.859683,230.6901,6.454041,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,21.97418,2.3107138,4.687662554147602,0.035779923,0.74060553,2.0357275,1.946841,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,16,34.89331,3.8474128,5.907055996592127,0.13071097,0.9113835,17.065912,16.345137,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,16,5.203238,1.3201749,2.281060720455835,0.60827464,0.80162024,96.733025,51.509975,5.1213937,3.7500505
