Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,48,7.5e-05,16,27.433199,2.959937,5.237671135994795,1.448458,-0.1542337,129869360.0,73.71157,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,16,2.0213697,0.99902534,1.4217488159528926,0.032894667,-3.0803757,2.3297098,2.336941,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,16,76.39004,4.680949,8.740139446062694,0.18376946,-0.2704246,245886530.0,12.355206,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,16,89.85651,5.8585606,9.479267184105334,0.07234668,-0.058866978,5.242343,4.6731563,9.212003,131.0256
Volumrate_Easington_hourly,500,48,7.5e-05,32,340.53674,14.46136,18.45363766751863,0.407823,0.14040041,62.78378,37.433544,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,7.5e-05,32,35.297184,3.609785,5.941143323509248,1.6430006,-0.48510575,190239170.0,75.32943,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,32,2.5774927,1.1274222,1.6054571666438886,0.037145086,-4.202976,2.620838,2.668774,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,32,75.12775,4.7826433,8.667626352239191,0.18224482,-0.24943185,241259200.0,12.592691,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,32,91.68068,5.730857,9.575002836620419,0.07307734,-0.080362916,5.2000275,4.5722456,9.212003,131.0256
Volumrate_Easington_hourly,500,48,7.5e-05,64,334.2172,14.292719,18.281608069409966,0.40402117,0.15635246,61.793392,37.289314,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,7.5e-05,64,32.509193,3.4550571,5.701683384791737,1.5767789,-0.36780286,181503020.0,74.493095,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,7.5e-05,64,3.2209203,1.2614465,1.7946922645193413,0.041523375,-5.5018115,2.9293776,2.995316,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,7.5e-05,64,76.01799,4.4364214,8.71882962973269,0.1833214,-0.26423728,247633230.0,11.771877,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,7.5e-05,64,81.23821,5.311947,9.013224316827426,0.068789795,0.042690814,4.8243413,4.275928,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,16,376.11865,15.0305195,19.39377870204128,0.42859998,0.050582767,64.06599,39.054306,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,16,31.780022,3.7234266,5.637377197552109,1.5589952,-0.3371234,197805650.0,81.0234,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,16,3.0092611,1.2407104,1.734722205797407,0.040135864,-5.0745525,2.8863137,2.940834,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,16,75.79126,4.927725,8.705817581687834,0.18304782,-0.26046658,240229500.0,12.91084,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,16,100.73919,6.437062,10.03689140859605,0.07660252,-0.18710828,5.74364,5.090373,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,32,363.8558,14.701861,19.07500470362614,0.42155513,0.08153725,65.32285,37.69779,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,32,30.227528,3.605365,5.497956676657993,1.520439,-0.27180326,188976830.0,79.52575,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,32,5.5375037,1.8801842,2.353190115424131,0.05444521,-10.178111,4.356284,4.491949,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,32,70.71971,3.7818506,8.40950125178128,0.17681749,-0.1761229,252019060.0,10.243429,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,32,90.2344,5.6250052,9.499178800727124,0.07249865,-0.06332004,5.1103344,4.4886856,9.212003,131.0256
Volumrate_Easington_hourly,500,48,5e-05,64,334.78525,14.568229,18.297137694260662,0.40436438,0.15491861,62.52114,37.461807,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,5e-05,64,30.123436,3.1376212,5.488482119322344,1.5178188,-0.26742375,143026930.0,72.88455,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,5e-05,64,1.8826174,0.95448095,1.3720850390529755,0.031745613,-2.8002875,2.2269652,2.2253666,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,5e-05,64,81.86285,4.690003,9.047808926724288,0.1902385,-0.36144173,254386530.0,12.367795,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,5e-05,64,100.8436,6.427457,10.042091286784311,0.07664221,-0.18833864,5.7294955,5.08926,9.212003,131.0256
Volumrate_Easington_hourly,500,72,0.001,16,413.20935,16.040459,20.32755151477761,0.44869965,-0.037519097,73.017296,40.11159,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,16,32.17719,3.4953532,5.672494061106721,1.6303351,-0.51807606,191409730.0,76.22205,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,16,4.2767897,1.478535,2.0680400540662087,0.04784118,-7.6005993,3.4324136,3.53108,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,16,83.88956,5.279426,9.159124242238754,0.19263348,-0.39514196,242817700.0,13.824071,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,16,122.10441,7.1399527,11.050086346457215,0.084325865,-0.43786943,6.297913,5.6172686,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.001,32,468.16995,17.315378,21.6372353222998,0.47760895,-0.17551863,79.98793,43.26381,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,32,30.619781,3.6583772,5.533514389078665,1.5903909,-0.44459963,199828660.0,80.02901,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,32,3.8682992,1.5361828,1.966799238822903,0.045499116,-6.7791266,3.5798743,3.5261385,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,32,92.54477,5.34484,9.620019193697557,0.20232695,-0.5390842,260181400.0,13.779561,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,32,140.34702,7.7096515,11.846814566830165,0.09040588,-0.65268946,6.6899395,6.1457105,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.001,64,416.31845,16.36077,20.403883231574678,0.4503846,-0.045325756,74.62005,40.865784,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,64,28.38145,3.4098456,5.327424392056275,1.5311584,-0.3389982,198548780.0,76.62306,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,64,3.440472,1.2913144,1.85485090710507,0.04290935,-5.9187684,3.011844,2.9620378,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,64,77.13214,4.290578,8.782490598530764,0.18471217,-0.28276145,248981900.0,11.476855,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,64,134.36887,7.9484677,11.591758536425647,0.0884595,-0.58229244,6.909862,6.1650643,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,16,407.6167,15.789906,20.189519539076457,0.44565284,-0.02347672,76.04382,39.50798,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,16,42.835987,3.7206903,6.5449207093030894,1.8810798,-1.0209436,194089700.0,72.83345,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,16,4.853733,1.5162382,2.203118939763385,0.050966043,-8.760828,3.5275996,3.5503597,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,16,74.26519,4.0760174,8.61772534515412,0.18124685,-0.23508203,248368400.0,10.916517,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,16,113.03992,6.778853,10.632023184332674,0.08113552,-0.33112836,6.0054946,5.3467073,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,32,421.40335,16.047964,20.5281112338685,0.4531267,-0.05809331,78.54667,39.970528,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,32,36.317593,3.6453497,6.026407936810253,1.7320536,-0.71341455,193808940.0,77.28846,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,32,3.3248477,1.1798037,1.8234164906053882,0.04218216,-5.686249,2.7505178,2.7692473,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,32,67.576355,3.8601484,8.220483865349335,0.17289211,-0.123842,243557000.0,10.460351,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,32,118.69672,7.109014,10.894802261105694,0.08314085,-0.39774132,6.261626,5.5872173,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,64,411.0616,16.71697,20.27465449743187,0.44753206,-0.032126427,73.45098,41.93416,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,64,36.08826,3.5401843,6.007350551668744,1.7265763,-0.702595,191469260.0,75.64263,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,64,4.4452367,1.4099854,2.1083729942521665,0.048774224,-7.9393444,3.2730978,3.3763149,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,64,71.94899,4.5173335,8.482275040822719,0.17839807,-0.19656193,239996800.0,11.986147,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,64,110.34205,6.67784,10.50438235428526,0.08016147,-0.29935896,5.956911,5.254479,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00025,16,436.492,15.835643,20.89239106456059,0.46116763,-0.095979095,79.3267,39.343967,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00025,16,32.32333,3.7489872,5.685361019806668,1.6340332,-0.52497065,193857460.0,81.163826,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00025,16,4.3343554,1.6670723,2.0819114664915706,0.048162077,-7.716363,3.8735087,3.8698013,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00025,16,83.93783,5.0768986,9.161759004905381,0.1926889,-0.3959447,252013920.0,13.132626,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00025,16,106.15743,6.6363764,10.303272905060428,0.07862675,-0.25008202,5.88007,5.253424,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00025,32,427.04004,16.148115,20.66494711008233,0.45614716,-0.07224631,74.25797,40.227722,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00025,32,27.23336,3.0943997,5.218559215964436,1.4998693,-0.28483284,150816320.0,72.310844,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00025,32,4.1600556,1.4264741,2.0396214446214325,0.047183752,-7.3658466,3.3103402,3.4076035,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00025,32,70.30586,4.4010534,8.384859117883723,0.17634924,-0.16923559,240744200.0,11.693151,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00025,32,104.90553,6.472188,10.24234020314274,0.07816176,-0.23534,5.7788334,5.1306305,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00025,64,430.86703,16.818283,20.75733689354464,0.45818654,-0.081855536,75.31632,41.831966,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00025,64,31.887241,3.715953,5.646878904627351,1.622973,-0.5043967,200625120.0,81.7181,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00025,64,3.8362405,1.3713298,1.9586323110819035,0.045310188,-6.714657,3.1846952,3.2696326,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00025,64,71.491974,4.7967973,8.455292654719477,0.17783059,-0.1889615,235684430.0,12.6143055,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00025,64,104.04495,6.390996,10.200242761453186,0.07784051,-0.22520602,5.6868386,5.04488,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0001,16,470.16495,17.082642,21.683287285597764,0.47862545,-0.1805278,76.88845,42.844055,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,16,36.10479,4.4167204,6.008726132375041,1.7269717,-0.703375,231770940.0,90.76602,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,16,5.502566,1.871968,2.345754859474513,0.05426572,-10.065627,4.333917,4.4745846,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,16,70.51681,4.9466662,8.397428627630743,0.1766136,-0.1727438,237670660.0,12.8649,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,16,99.98515,6.130214,9.999257632356624,0.07630674,-0.17739892,5.526974,4.8586717,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0001,32,416.55225,16.609926,20.40961161055619,0.450511,-0.045912743,70.356224,42.01099,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,32,31.249332,3.6377866,5.590110233973792,1.6066571,-0.47430098,191573230.0,79.87384,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,32,3.613166,1.4061174,1.9008329999835056,0.04397308,-6.2660556,3.269032,3.3044517,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,32,81.46101,5.990503,9.02557553809979,0.1898247,-0.3547535,235112880.0,15.313357,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,32,93.94748,5.926965,9.692650785417108,0.07396695,-0.10630083,5.3355737,4.719579,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0001,64,435.8582,17.052572,20.87721688382944,0.4608327,-0.09438765,74.15128,42.686417,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,64,37.278385,4.166609,6.10560276814284,1.7548151,-0.7587434,222842620.0,84.72547,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,64,3.5712168,1.4692909,1.889766340495706,0.04371707,-6.1816955,3.4071229,3.4796252,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,64,74.049866,5.4435115,8.605223165186144,0.18098389,-0.2315011,232333250.0,14.045978,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,64,89.79531,5.615452,9.476038780741725,0.07231393,-0.05740595,5.102998,4.4807053,9.215225,131.0403
Volumrate_Easington_hourly,500,72,7.5e-05,16,508.00165,17.104448,22.5388918971013,0.49751166,-0.27553117,83.34967,41.636456,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,7.5e-05,16,36.703533,4.3655877,6.058344094932824,1.7412324,-0.7316227,224105600.0,89.913956,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,7.5e-05,16,4.123887,1.4579376,2.0307355962982365,0.04697819,-7.293112,3.389062,3.4715574,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,7.5e-05,16,74.92825,5.3375607,8.656110741772434,0.18205416,-0.24610925,239264300.0,13.721898,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,7.5e-05,16,83.16438,5.4706354,9.119450802245183,0.06959272,0.020678103,4.942335,4.393419,9.215225,131.0403
Volumrate_Easington_hourly,500,72,7.5e-05,32,447.5286,16.730965,21.154871660464007,0.4669615,-0.123690605,75.7984,41.856236,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,7.5e-05,32,33.99998,3.7511308,5.830950259307111,1.6758771,-0.6040729,191828820.0,79.01187,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,7.5e-05,32,6.459015,1.9578263,2.541459205373583,0.058793064,-11.98904,4.539188,4.7037077,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,7.5e-05,32,67.060196,3.7773376,8.189028997558353,0.17223056,-0.11525786,248097950.0,10.211827,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,7.5e-05,32,86.317535,5.6665955,9.290723082752528,0.07089974,-0.01645255,5.1026793,4.5358877,9.215225,131.0403
Volumrate_Easington_hourly,500,72,7.5e-05,64,465.0746,17.625393,21.565587980876792,0.47602743,-0.16774654,75.1724,44.16151,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,7.5e-05,64,29.093,3.333209,5.393792766874466,1.5502334,-0.37256813,166757230.0,76.43441,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,7.5e-05,64,4.2923536,1.6433058,2.0717996114648534,0.04792815,-7.631898,3.8079157,3.9115872,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,7.5e-05,64,77.02865,5.961301,8.776596628332923,0.18458821,-0.2810403,228435740.0,15.177807,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,7.5e-05,64,91.89051,5.702731,9.585953815822505,0.07315271,-0.08207846,5.17561,4.549343,9.215225,131.0403
Volumrate_Easington_hourly,500,72,5e-05,16,397.28644,16.09028,19.932045504370123,0.43996948,0.0024613738,72.34872,40.235096,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,5e-05,16,33.34521,3.733732,5.774531238901798,1.6596617,-0.57318175,200795800.0,80.58836,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,5e-05,16,4.968582,1.7435772,2.229031662700266,0.05156549,-8.991789,4.0497746,4.082782,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,5e-05,16,82.064156,4.8108687,9.058926844754476,0.19052613,-0.36478424,247896350.0,12.666046,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,5e-05,16,112.749146,7.000854,10.618340054255773,0.08103111,-0.3277043,6.1682453,5.5021157,9.215225,131.0403
Volumrate_Easington_hourly,500,72,5e-05,32,414.8758,16.713297,20.36850002962985,0.44960356,-0.041703343,73.9629,41.679794,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,5e-05,32,29.821007,3.4089189,5.460861358330052,1.5695095,-0.40691447,176083790.0,75.53326,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,5e-05,32,3.1904461,1.426348,1.786182000352136,0.041320793,-5.415968,3.3200219,3.2860384,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,5e-05,32,71.294075,4.5227547,8.443581882839002,0.17758428,-0.18567026,239994200.0,11.965195,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,5e-05,32,117.476585,7.278632,10.838661605022255,0.08271243,-0.3833735,6.3662596,5.681277,9.215225,131.0403
Volumrate_Easington_hourly,500,72,5e-05,64,408.7861,16.112032,20.21845944415454,0.44629166,-0.026412845,73.1899,40.44983,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,5e-05,64,28.337284,3.1331854,5.323277570081685,1.5299665,-0.33691454,155534960.0,71.11364,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,5e-05,64,3.019598,1.2863005,1.7376990554184428,0.04019921,-5.0723934,2.990544,2.98231,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,5e-05,64,79.63594,4.6123624,8.923897161652963,0.1876862,-0.32440138,256531920.0,12.03096,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,5e-05,64,119.979095,7.264174,10.953496951156026,0.083588764,-0.41284227,6.399034,5.6643715,9.215225,131.0403
Volumrate_Easington_hourly,500,24,0.001,16,29.632128,3.7337608,5.44354000277768,0.12045432,0.924745,14.499523,14.4786,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,10.099817,1.7872592,3.1780209684646477,0.8474608,0.6149322,182332620.0,50.042934,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,3.0199223,1.4487764,1.737792351367023,0.040210344,-5.1393237,3.3562393,3.4269147,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,27.418219,3.5445375,5.236240885661287,0.110069044,0.54371333,68523470.0,11.168888,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,29.837408,3.6320488,5.462362864713026,0.04169305,0.64778394,3.126708,2.974085,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,32,38.672012,4.5087876,6.218682523581789,0.13760662,0.9017869,17.59343,16.123262,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,14.968898,2.2084134,3.8689659884159027,1.0317104,0.42929262,146275280.0,55.417633,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,2.3044047,1.0951502,1.5180265925092307,0.03512524,-3.684719,2.5498886,2.5775802,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,25.280077,2.5509849,5.027929691293507,0.10569021,0.57929575,103444220.0,8.731063,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,46.825314,3.8172014,6.842902422811188,0.052230418,0.44725,3.417474,3.159609,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,64,42.717793,4.820665,6.535884982998579,0.14462566,0.8915121,19.081942,16.575695,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,64,17.289454,2.2007728,4.158058862795202,1.1088006,0.34081858,126181864.0,54.831196,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,64,2.4207215,1.0987643,1.5558668101461341,0.036000814,-3.9211836,2.5587583,2.5950847,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,64,27.228296,3.110791,5.218074000999528,0.10968716,0.546874,124085200.0,9.871066,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,64,56.236984,5.115176,7.499132233327379,0.057239275,0.33614975,4.4193964,4.1039786,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,16,29.775763,3.7860303,5.4567171960789205,0.1207459,0.92438024,14.961587,14.6346855,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,16,10.733043,1.8738009,3.276132280140712,0.8736235,0.5907897,141587700.0,53.717262,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,16,1.4165726,0.8155805,1.1901985425973187,0.027539708,-1.8798084,1.9054449,1.90553,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,16,14.685313,2.4648566,3.8321421195974037,0.080554016,0.75561094,102073040.0,8.751401,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,16,22.137196,2.8071656,4.705018128249689,0.0359124,0.7386812,2.3938026,2.3422134,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,32,31.878551,3.9722688,5.646109411192303,0.12493677,0.9190399,16.993847,15.888269,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,32,10.810274,1.8775434,3.287898131655771,0.876761,0.5878452,149982140.0,52.302475,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,32,3.030661,1.3592904,1.7408794059640142,0.040281776,-5.1611547,3.1555328,3.2208285,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,32,16.673298,2.7323692,4.083294978577972,0.0858334,0.72252744,95756900.0,9.421626,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,32,26.435295,2.6831796,5.141526534501254,0.03924418,0.6879442,2.4391847,2.2653608,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,64,43.457676,4.795824,6.592243619120723,0.14587276,0.88963306,17.854229,17.52422,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,64,14.927153,2.2739365,3.8635673455586343,1.0302707,0.43088418,152350930.0,57.7022,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,64,2.2671986,1.0416305,1.5057219406723374,0.034840524,-3.6090808,2.4277177,2.4510396,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,64,23.197453,2.9294538,4.816373380995914,0.10124317,0.6139542,110599560.0,9.67607,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,64,41.557365,3.605203,6.446500245674429,0.049204763,0.50943553,3.2290385,2.9891188,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,16,27.904242,3.7286797,5.2824465507839875,0.11688965,0.92913324,15.1311455,13.981541,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,16,5.469086,1.2476169,2.338607741840545,0.62362033,0.7914845,100932010.0,41.081856,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,16,1.1554621,0.7284554,1.0749242511941755,0.024872404,-1.3489864,1.7086393,1.6911249,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,16,9.850641,1.9811952,3.1385731233492637,0.065974765,0.8360683,112178020.0,7.620124,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,16,15.049033,2.466445,3.8793083358993297,0.029609932,0.8223535,2.065901,2.0345383,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,32,29.852295,3.9078987,5.463725370283082,0.12090098,0.9241859,16.122076,14.457269,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,32,7.1545143,1.4839554,2.67479238684877,0.71326834,0.7272254,104754936.0,44.9059,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,32,1.211362,0.776983,1.1006189187362219,0.025466949,-1.4626274,1.8202841,1.8015263,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,32,9.651462,1.7952827,3.1066801575407346,0.065304354,0.83938295,120391016.0,7.196497,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,32,19.126621,2.4965734,4.373399278174575,0.033381224,0.7742195,2.1917458,2.103441,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,64,34.642635,4.268958,5.885799465277337,0.1302406,0.9120201,17.093533,15.805965,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,64,14.447392,2.4063344,3.800972568130962,1.013579,0.44917566,150654050.0,60.89062,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,64,2.1295247,1.1178648,1.4592891104213002,0.033766128,-3.329198,2.6097865,2.5797167,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,64,13.407096,2.0289588,3.661570142591652,0.07696848,0.7768827,126511180.0,7.719453,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,64,27.14917,3.2161853,5.2104865340844135,0.039770532,0.67951727,2.772124,2.6673515,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,16,33.35093,4.0434413,5.775026342819045,0.12778942,0.9153006,16.545319,16.320198,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,16,6.1333303,1.5500602,2.476556146174322,0.66040605,0.7661593,97176100.0,52.615337,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,16,1.5981838,0.91894066,1.26419292479679,0.029251846,-2.2490132,2.1468925,2.1416895,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,10.903141,1.8265314,3.301990463603509,0.0694099,0.81855285,119337580.0,7.2907343,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,24.065868,2.9815948,4.905697542417953,0.03744414,0.71591413,2.6182895,2.476582,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,32,35.1755,4.230114,5.930893605722694,0.13123845,0.9106668,18.532726,16.32886,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,8.277955,1.671195,2.877143558329479,0.76722795,0.6843929,110240460.0,49.195248,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,2.6611102,1.2068611,1.6312909497496102,0.037746035,-4.4098797,2.80823,2.8381348,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,15.082311,2.3674183,3.883595071138945,0.08163559,0.74900424,144061970.0,8.379755,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,26.196867,3.1706567,5.11828750551742,0.0390668,0.6907587,2.7680283,2.6164901,9.203986,131.01375
